ZipCode,City,State,Metro,CountyName,2016_AvgHomeValue
29133,Rowesville,SC,Orangeburg,Orangeburg County,67348
49256,Morenci,MI,Adrian,Lenawee County,67347
48225,Harper Woods,MI,Detroit-Warren-Dearborn,Wayne County,67346
29819,Bradley,SC,Greenwood,Greenwood County,67317
44111,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,67315
64134,Kansas City,MO,Kansas City,Jackson County,67268
56117,Bigelow,MN,Worthington,Nobles County,67264
15553,New Baltimore,PA,Somerset,Somerset County,67254
43219,Columbus,OH,Columbus,Franklin County,67234
43348,Russells Point,OH,Bellefontaine,Logan County,67228
35554,Eldridge,AL,Birmingham-Hoover,Walker County,67224
36353,Newville,AL,Dothan,Henry County,67203
47303,Muncie,IN,Muncie,Delaware County,67201
79083,Stinnett,TX,Borger,Hutchinson County,67201
44833,Galion,OH,Bucyrus,Crawford County,67195
13667,Town of Norfolk,NY,Ogdensburg-Massena,Saint Lawrence County,67187
72562,Newark,AR,Batesville,Independence County,67160
61412,Alexis,IL,Davenport-Moline-Rock Island,Mercer County,67152
26543,Brookhaven,WV,Morgantown,Monongalia County,67142
42323,Beechmont,KY,Central City,Muhlenberg County,67140
61475,Sciota,IL,Macomb,McDonough County,67122
44135,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,67120
61778,Waynesville,IL,Bloomington,Dewitt County,67057
42372,Sacramento,KY,Owensboro,McLean County,67052
25855,Scarbro,WV,Beckley,Fayette County,67049
46970,Peru,IN,Peru,Miami County,67046
31049,Kite,GA,Dublin,Johnson County,67041
62567,Stonington,IL,Taylorville,Christian County,67039
47997,Delphi,IN,Lafayette-West Lafayette,Carroll County,67036
57037,Irene,SD,Sioux Falls,Turner County,67029
35990,Walnut Grove,AL,Gadsden,Etowah County,67017
12937,Town Of Fort Covington,NY,Malone,Franklin County,67017
39867,Morris,GA,Eufaula,Quitman County,66950
78352,Odem,TX,Corpus Christi,San Patricio County,66945
26143,Elizabeth,WV,Parkersburg-Vienna,Wirt County,66944
75435,Deport,TX,Paris,Lamar County,66933
44446,Niles,OH,Youngstown-Warren-Boardman,Trumbull County,66928
61414,Altona,IL,Galesburg,Knox County,66920
74354,Miami,OK,Miami,Ottawa County,66918
25039,Cedar Grove,WV,Charleston,Kanawha County,66912
45745,Lower Salem,OH,Marietta,Washington County,66884
42124,Summer Shade,KY,Glasgow,Metcalfe County,66850
25049,Seth,WV,Charleston,Boone County,66848
14843,Hornell,NY,Corning,Steuben County,66828
45390,Union City,OH,Greenville,Darke County,66825
28396,Wagram,NC,Laurinburg,Scotland County,66805
15868,Jay Township,PA,St. Marys,Elk County,66781
76306,Wichita Falls,TX,Wichita Falls,Wichita County,66775
14719,New Albion,NY,Olean,Cattaraugus County,66743
42350,Island,KY,Owensboro,McLean County,66735
63875,Rives,MO,Kennett,Dunklin County,66697
43349,Bellville,OH,Mansfield,Richland County,66678
12957,Town Of Moira,NY,Malone,Franklin County,66660
60959,Piper City,IL,Champaign-Urbana,Ford County,66644
61057,Nachusa,IL,Dixon,Lee County,66592
44827,Crestline,OH,Bucyrus,Crawford County,66580
85631,San Manuel,AZ,Phoenix-Mesa-Scottsdale,Pinal County,66574
39338,Louin,MS,Laurel,Jasper County,66567
47878,Seelyville,IN,Terre Haute,Vigo County,66555
18706,Hanover Township,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,66553
74832,Carney,OK,Oklahoma City,Lincoln County,66551
35501,Jasper,AL,Birmingham-Hoover,Walker County,66534
88203,Roswell,NM,Roswell,Chaves County,66512
15936,Hooversville,PA,Somerset,Somerset County,66507
97416,Camas Valley,OR,Roseburg,Douglas County,66496
65337,La Monte,MO,Sedalia,Pettis County,66485
43971,Yorkville,OH,Weirton-Steubenville,Jefferson County,66453
72315,Blytheville,AR,Blytheville,Mississippi County,66452
61519,Bryant,IL,Canton,Fulton County,66446
45119,Hamersville,OH,Cincinnati,Brown County,66412
43047,Mingo,OH,Urbana,Champaign County,66411
29934,Garnett,SC,Hilton Head Island-Bluffton-Beaufort,Jasper County,66407
16646,Hastings,PA,Johnstown,Cambria County,66399
24016,Roanoke,VA,Roanoke,Roanoke City,66395
40371,Salt Lick,KY,Mount Sterling,Bath County,66393
15477,Roscoe,PA,Pittsburgh,Washington County,66388
50119,Harvey,IA,Pella,Marion County,66369
17925,Mary D,PA,Pottsville,Schuylkill County,66352
16738,Lafayette Township,PA,Bradford,McKean County,66284
40943,Gray,KY,London,Knox County,66279
55708,Biwabik,MN,Duluth,Saint Louis County,66228
44511,Youngstown,OH,Youngstown-Warren-Boardman,Mahoning County,66219
71667,Star City,AR,Pine Bluff,Lincoln County,66207
25503,Ashton,WV,Point Pleasant,Mason County,66191
74054,Hominy,OK,Tulsa,Osage County,66136
61316,Cedar Point,IL,Ottawa-Peru,La Salle County,66133
15417,Brownsville Township,PA,Pittsburgh,Fayette County,66103
77026,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,66103
61912,Ashmore,IL,Charleston-Mattoon,Coles County,66096
26285,Kerens,WV,Elkins,Randolph County,66096
13117,Town Of Montezuma,NY,Auburn,Cayuga County,66083
61272,New Boston,IL,Davenport-Moline-Rock Island,Mercer County,66030
13426,Town Of Orwell,NY,Syracuse,Oswego County,66021
66058,Muscotah,KS,Atchison,Atchison County,66011
25880,Bradley,WV,Beckley,Raleigh County,66002
15133,Port Vue,PA,Pittsburgh,Allegheny County,66000
78405,Corpus Christi,TX,Corpus Christi,Nueces County,65994
65664,Ash Grove,MO,Springfield,Greene County,65990
24220,Birchleaf,VA,Big Stone Gap,Dickenson County,65982
27556,Middleburg,NC,Henderson,Vance County,65968
39854,Georgetown,GA,Eufaula,Quitman County,65956
46808,Fort Wayne,IN,Fort Wayne,Allen County,65935
75413,Leonard,TX,Bonham,Fannin County,65931
43101,Adelphi,OH,Chillicothe,Ross County,65924
48240,Redford,MI,Detroit-Warren-Dearborn,Wayne County,65912
28384,Saint Pauls,NC,Lumberton,Robeson County,65902
64779,Rich Hill,MO,Kansas City,Bates County,65902
47388,Sulphur Springs,IN,New Castle,Henry County,65883
21675,Wingate,MD,Cambridge,Dorchester County,65877
76570,Rosebud,TX,Waco,Falls County,65872
25154,Seth,WV,Charleston,Boone County,65778
12914,Town Of Bombay,NY,Malone,Franklin County,65770
27027,Mayodan,NC,Greensboro-High Point,Rockingham County,65744
15427,West Pike Run Township,PA,Pittsburgh,Washington County,65735
43156,Ashville,OH,Columbus,Pickaway County,65721
76711,Waco,TX,Waco,McLennan County,65712
74425,Canadian,OK,McAlester,Pittsburg County,65702
36477,Samson,AL,Dothan,Geneva County,65691
15564,Wellersburg,PA,Somerset,Somerset County,65651
50569,Otho,IA,Fort Dodge,Webster County,65635
39194,Yazoo City,MS,Jackson,Yazoo County,65627
36776,Sawyerville,AL,Tuscaloosa,Hale County,65610
45426,Trotwood,OH,Dayton,Montgomery County,65609
43772,Pleasant City,OH,Cambridge,Guernsey County,65609
79045,Hereford,TX,Hereford,Deaf Smith County,65605
51016,Correctionville,IA,Sioux City,Woodbury County,65575
35740,Bridgeport,AL,Scottsboro,Jackson County,65560
42088,Wingo,KY,Mayfield,Graves County,65557
17760,Chapman Township,PA,Lock Haven,Clinton County,65547
24279,Pound,VA,Big Stone Gap,Wise County,65534
13072,Town Of Georgetown,NY,Syracuse,Madison County,65533
64504,Saint Joseph,MO,St. Joseph,Buchanan County,65511
42285,Brownsville,KY,Bowling Green,Edmonson County,65511
62848,Centralia,IL,Centralia,Marion County,65505
75670,Marshall,TX,Marshall,Harrison County,65502
62445,Montrose,IL,Effingham,Effingham County,65485
41014,Covington,KY,Cincinnati,Kenton County,65462
43901,Adena,OH,Weirton-Steubenville,Jefferson County,65462
28038,Earl,NC,Shelby,Cleveland County,65456
44123,Euclid,OH,Cleveland-Elyria,Cuyahoga County,65451
62692,Waverly,IL,Jacksonville,Morgan County,65431
15034,Dravosburg,PA,Pittsburgh,Allegheny County,65422
35810,Huntsville,AL,Huntsville,Madison County,65409
47102,Austin,IN,Louisville/Jefferson County,Scott County,65395
73141,Midwest City,OK,Oklahoma City,Oklahoma County,65392
25165,Racine,WV,Charleston,Boone County,65366
15433,Luzerne Township,PA,Pittsburgh,Fayette County,65339
14138,Town Of Dayton,NY,Olean,Cattaraugus County,65338
40769,Williamsburg,KY,London,Whitley County,65331
40387,Wellington,KY,Mount Sterling,Menifee County,65321
63114,Overland,MO,St. Louis,Saint Louis County,65314
49442,Muskegon,MI,Muskegon,Muskegon County,65304
79364,Slaton,TX,Lubbock,Lubbock County,65300
39440,Laurel,MS,Laurel,Jones County,65293
62324,Clayton,IL,Quincy,Adams County,65292
37847,Pioneer,TN,Knoxville,Campbell County,65291
74085,Yale,OK,Stillwater,Payne County,65283
73529,Comanche,OK,Duncan,Stephens County,65247
74647,Newkirk,OK,Ponca City,Kay County,65242
49821,Daggett,MI,Marinette,Menominee County,65236
25505,Harts,WV,Huntington-Ashland,Lincoln County,65232
24250,Fort Blackmore,VA,Kingsport-Bristol-Bristol,Scott County,65231
72084,Leola,AR,Little Rock-North Little Rock-Conway,Grant County,65227
42330,Central City,KY,Central City,Muhlenberg County,65212
72443,Marmaduke,AR,Paragould,Greene County,65208
60963,Rossville,IL,Danville,Vermilion County,65191
39206,Jackson,MS,Jackson,Hinds County,65170
45372,Tremont City,OH,Springfield,Clark County,65164
42083,Tiline,KY,Paducah,Livingston County,65156
36340,Geneva,AL,Dothan,Geneva County,65150
61434,Galva,IL,Davenport-Moline-Rock Island,Henry County,65118
44119,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,65107
29065,Jenkinsville,SC,Columbia,Fairfield County,65102
79506,Blackwell,TX,Sweetwater,Nolan County,65081
15742,Banks Township,PA,Indiana,Indiana County,65076
16501,Erie,PA,Erie,Erie County,65055
50314,Des Moines,IA,Des Moines-West Des Moines,Polk County,65025
61377,Wenona,IL,Peoria,Marshall County,65021
62084,Roxana,IL,St. Louis,Madison County,65013
31768,Moultrie,GA,Moultrie,Colquitt County,65005
37915,Knoxville,TN,Knoxville,Knox County,64988
35072,Goodwater,AL,Talladega-Sylacauga,Coosa County,64973
49282,Somerset Center,MI,Hillsdale,Hillsdale County,64971
16223,Mahoning Township,PA,Pittsburgh,Armstrong County,64960
61458,Maquon,IL,Galesburg,Knox County,64938
17249,Rockhill,PA,Huntingdon,Huntingdon County,64938
48727,Clifford,MI,Detroit-Warren-Dearborn,Lapeer County,64938
38030,Finley,TN,Dyersburg,Dyer County,64920
13314,Town Of Brookfield,NY,Syracuse,Madison County,64917
43977,Flushing,OH,Wheeling,Belmont County,64913
16749,Keating Township,PA,Bradford,McKean County,64891
64433,Conception,MO,Maryville,Nodaway County,64891
96113,Doyle,CA,Susanville,Lassen County,64889
42368,Whitesville,KY,Owensboro,Daviess County,64875
16436,Spring Creek Township,PA,Warren,Warren County,64859
51564,Pisgah,IA,Omaha-Council Bluffs,Harrison County,64852
25305,Charleston,WV,Charleston,Kanawha County,64821
71075,Springhill,LA,Shreveport-Bossier City,Webster Parish,64798
38481,Saint Joseph,TN,Lawrenceburg,Lawrence County,64773
61344,Mineral,IL,Ottawa-Peru,Bureau County,64739
46616,South Bend,IN,South Bend-Mishawaka,Saint Joseph County,64728
49874,Powers,MI,Marinette,Menominee County,64727
72447,Monette,AR,Jonesboro,Craighead County,64727
72328,Mellwood,AR,Helena-West Helena,Phillips County,64725
71820,Ashdown,AR,Texarkana,Little River County,64724
73501,Lawton,OK,Lawton,Comanche County,64723
00602,Auburn,AL,Auburn-Opelika,Lee County,64707
12967,Town of Lawrence,NY,Ogdensburg-Massena,Saint Lawrence County,64696
61542,Lewistown,IL,Canton,Fulton County,64688
71758,Mount Holly,AR,El Dorado,Union County,64636
31805,Cusseta,GA,Columbus,Chattahoochee County,64629
29128,Rembert,SC,Sumter,Sumter County,64627
43983,Piedmont,OH,Wheeling,Belmont County,64614
48146,Lincoln Park,MI,Detroit-Warren-Dearborn,Wayne County,64579
14857,Dundee,NY,Rochester,Yates County,64566
61750,Lane,IL,Bloomington,Dewitt County,64565
13669,Ogdensburg,NY,Ogdensburg-Massena,Saint Lawrence County,64553
67526,Ellinwood,KS,Great Bend,Barton County,64534
76105,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,64513
46183,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,64503
27873,Saratoga,NC,Wilson,Wilson County,64484
71855,Ozan,AR,Hope,Hempstead County,64461
49913,Calumet,MI,Houghton,Houghton County,64438
48912,Lansing,MI,Lansing-East Lansing,Ingham County,64429
15938,Washington Township,PA,Johnstown,Cambria County,64407
46807,Fort Wayne,IN,Fort Wayne,Allen County,64403
40923,Bimble,KY,London,Knox County,64397
29922,Garnett,SC,Hilton Head Island-Bluffton-Beaufort,Jasper County,64386
71861,Taylor,AR,Magnolia,Columbia County,64289
53810,Glen Haven,WI,Platteville,Grant County,64288
58058,Mantador,ND,Wahpeton,Richland County,64280
42087,Wickliffe,KY,Paducah,Ballard County,64256
68063,Hooper,NE,Fremont,Dodge County,64210
71801,Hope,AR,Hope,Hempstead County,64176
30708,Cisco,GA,Dalton,Murray County,64176
26717,Elk Garden,WV,Cumberland,Mineral County,64167
75493,Winfield,TX,Mount Pleasant,Titus County,64128
15544,Jenner Township,PA,Somerset,Somerset County,64118
45870,Wapakoneta,OH,Wapakoneta,Auglaize County,64107
63933,Campbell,MO,Kennett,Dunklin County,64101
63544,Greencastle,MO,Kirksville,Adair County,64081
25812,Ansted,WV,Beckley,Fayette County,64076
36761,Minter,AL,Montgomery,Lowndes County,64063
74936,Gans,OK,Fort Smith,Sequoyah County,64049
37150,Red Boiling Springs,TN,Nashville-Davidson--Murfreesboro--Franklin,Macon County,64038
76707,Waco,TX,Waco,McLennan County,64025
15548,Quemahoning Township,PA,Somerset,Somerset County,64020
43223,Columbus,OH,Columbus,Franklin County,63990
49440,Muskegon,MI,Muskegon,Muskegon County,63983
74082,Vera,OK,Bartlesville,Washington County,63975
61258,Hooppole,IL,Davenport-Moline-Rock Island,Henry County,63968
16668,Patton,PA,Johnstown,Cambria County,63945
79520,Hamlin,TX,Abilene,Jones County,63932
42326,Browder,KY,Central City,Muhlenberg County,63929
64847,Lanagan,MO,Fayetteville-Springdale-Rogers,McDonald County,63927
66760,Opolis,KS,Pittsburg,Crawford County,63926
31780,Plains,GA,Americus,Sumter County,63904
44125,Garfield Heights,OH,Cleveland-Elyria,Cuyahoga County,63860
14737,Town of Franklinville,NY,Olean,Cattaraugus County,63845
13684,Town Of Russell,NY,Ogdensburg-Massena,Saint Lawrence County,63833
45433,Wright-Patterson Afb,OH,Dayton,Greene County,63826
14701,Jamestown,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,63810
16743,Port Allegany,PA,Bradford,McKean County,63808
29851,Burnettown,SC,Augusta-Richmond County,Aiken County,63802
29645,Gray Court,SC,Greenville-Anderson-Mauldin,Laurens County,63781
25514,Fort Gay,WV,Huntington-Ashland,Wayne County,63761
71222,Bernice,LA,Monroe,Union Parish,63750
48910,Lansing,MI,Lansing-East Lansing,Ingham County,63745
67005,Arkansas City,KS,Arkansas City-Winfield,Cowley County,63725
17054,Bratton Township,PA,Lewistown,Mifflin County,63713
72760,Saint Paul,AR,Fayetteville-Springdale-Rogers,Madison County,63710
31906,Columbus,GA,Columbus,Muscogee County,63701
45166,Sabina,OH,Wilmington,Clinton County,63695
46067,Frankfort,IN,Frankfort,Clinton County,63692
23651,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,63684
72474,Paragould,AR,Paragould,Greene County,63682
78543,Elsa,TX,McAllen-Edinburg-Mission,Hidalgo County,63682
16211,South Mahoning Township,PA,Indiana,Indiana County,63638
13652,Town Of Russell,NY,Ogdensburg-Massena,Saint Lawrence County,63605
74029,Dewey,OK,Bartlesville,Washington County,63578
61338,Manlius,IL,Ottawa-Peru,Bureau County,63541
41101,Ashland,KY,Huntington-Ashland,Boyd County,63536
68415,Odell,NE,Beatrice,Gage County,63530
61883,Westville,IL,Danville,Vermilion County,63525
62069,Mount Olive,IL,St. Louis,Macoupin County,63504
15870,Jones Township,PA,St. Marys,Elk County,63503
64109,Kansas City,MO,Kansas City,Jackson County,63497
62018,Rosewood Heights,IL,St. Louis,Madison County,63472
48030,Hazel Park,MI,Detroit-Warren-Dearborn,Oakland County,63470
19023,Darby Township,PA,Philadelphia-Camden-Wilmington,Delaware County,63468
36048,Louisville,AL,Eufaula,Barbour County,63429
38929,Gore Springs,MS,Grenada,Grenada County,63405
14775,Town of Ripley,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,63402
18234,Hazle Township,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,63388
67525,Claflin,KS,Great Bend,Barton County,63386
35954,Attalla,AL,Gadsden,Etowah County,63376
18252,Tamaqua,PA,Pottsville,Schuylkill County,63368
65349,Slater,MO,Marshall,Saline County,63361
88230,Dexter,NM,Roswell,Chaves County,63317
24013,Roanoke,VA,Roanoke,Roanoke City,63317
61936,Cerro Gordo,IL,Champaign-Urbana,Piatt County,63299
76639,Dawson,TX,Corsicana,Navarro County,63288
28350,Lakeview,NC,Pinehurst-Southern Pines,Moore County,63223
85626,Douglas,AZ,Sierra Vista-Douglas,Cochise County,63211
16228,Ford Cliff,PA,Pittsburgh,Armstrong County,63207
71834,Doddridge,AR,Texarkana,Miller County,63206
75449,Ladonia,TX,Bonham,Fannin County,63194
18221,Hazle Township,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,63161
45801,Lima,OH,Lima,Allen County,63107
30732,Ranger,GA,Calhoun,Gordon County,63063
41174,South Shore,KY,Huntington-Ashland,Greenup County,63045
61454,Lomax,IL,Burlington,Henderson County,62998
66035,Highland,KS,St. Joseph,Doniphan County,62989
45360,Sidney,OH,Sidney,Shelby County,62983
87027,La Jara,NM,Albuquerque,Sandoval County,62980
26152,Munday,WV,Parkersburg-Vienna,Wirt County,62968
36701,Selma,AL,Selma,Dallas County,62963
25864,Meadow Bridge,WV,Beckley,Fayette County,62946
66087,Troy,KS,St. Joseph,Doniphan County,62934
36373,Shorterville,AL,Dothan,Henry County,62931
46778,Keystone,IN,Fort Wayne,Wells County,62912
31027,East Dublin,GA,Dublin,Laurens County,62891
72001,Adona,AR,Little Rock-North Little Rock-Conway,Perry County,62887
25607,Amherstdale,WV,Logan,Logan County,62887
61364,Streator,IL,Ottawa-Peru,La Salle County,62879
61441,Ipava,IL,Canton,Fulton County,62865
21672,Toddville,MD,Cambridge,Dorchester County,62846
29009,Bethune,SC,Columbia,Kershaw County,62833
25112,Dunbar,WV,Charleston,Kanawha County,62824
38240,Obion,TN,Union City,Obion County,62822
51341,Gillett Grove,IA,Spencer,Clay County,62811
35089,Kellyton,AL,Talladega-Sylacauga,Coosa County,62811
44302,Akron,OH,Akron,Summit County,62778
14732,Town Of Ellington,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,62770
71740,Emerson,AR,Magnolia,Columbia County,62769
52632,Keokuk,IA,Fort Madison-Keokuk,Lee County,62764
27811,Greenville,NC,Greenville,Pitt County,62724
44815,Bettsville,OH,Tiffin,Seneca County,62718
13655,Town Of Bombay,NY,Malone,Franklin County,62698
55750,Hoyt Lakes,MN,Duluth,Saint Louis County,62689
99359,Starbuck,WA,Walla Walla,Columbia County,62660
62253,Keyesport,IL,St. Louis,Bond County,62655
43903,Amsterdam,OH,Weirton-Steubenville,Jefferson County,62638
16839,Cooper Township,PA,DuBois,Clearfield County,62579
16238,Manorville,PA,Pittsburgh,Armstrong County,62575
27820,Conway,NC,Roanoke Rapids,Northampton County,62573
75928,Bon Wier,TX,Beaumont-Port Arthur,Newton County,62553
68072,Hooper,NE,Fremont,Dodge County,62538
43768,Old Washington,OH,Cambridge,Guernsey County,62529
27288,Eden,NC,Greensboro-High Point,Rockingham County,62521
35073,Graysville,AL,Birmingham-Hoover,Jefferson County,62518
35903,Gadsden,AL,Gadsden,Etowah County,62504
43735,Roseville,OH,Zanesville,Muskingum County,62503
71603,Pine Bluff,AR,Pine Bluff,Jefferson County,62502
15750,Burrell Township,PA,Indiana,Indiana County,62498
62522,Decatur,IL,Decatur,Macon County,62491
38542,Allred,TN,Cookeville,Overton County,62473
46411,Whiting,IN,Chicago-Naperville-Elgin,Lake County,62459
61866,Rantoul,IL,Champaign-Urbana,Champaign County,62452
82934,Granger,WY,Rock Springs,Sweetwater County,62438
47847,Dana,IN,Terre Haute,Vermillion County,62419
61369,Toluca,IL,Peoria,Marshall County,62417
15366,Fallowfield Township,PA,Pittsburgh,Washington County,62407
37326,Copperhill,TN,Cleveland,Polk County,62401
49202,Jackson,MI,Jackson,Jackson County,62401
35805,Huntsville,AL,Huntsville,Madison County,62359
15028,South Versailles Township,PA,Pittsburgh,Allegheny County,62356
42024,Barlow,KY,Paducah,Ballard County,62348
16101,New Castle,PA,New Castle,Lawrence County,62342
74577,Whitesboro,OK,Fort Smith,LeFlore County,62293
71260,Marion,LA,Monroe,Union Parish,62289
15956,South Fork,PA,Johnstown,Cambria County,62280
65339,Malta Bend,MO,Marshall,Saline County,62261
26160,Palestine,WV,Parkersburg-Vienna,Wirt County,62257
29112,North,SC,Orangeburg,Orangeburg County,62242
18225,Hazle Township,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,62219
79313,Anton,TX,Levelland,Hockley County,62208
60419,Dolton,IL,Chicago-Naperville-Elgin,Cook County,62200
17253,Saltillo,PA,Huntingdon,Huntingdon County,62199
62810,Belle Rive,IL,Mount Vernon,Jefferson County,62198
28587,Vandemere,NC,New Bern,Pamlico County,62196
45389,Christiansburg,OH,Urbana,Champaign County,62170
73002,Alex,OK,Oklahoma City,Grady County,62102
38644,Lula,MS,Clarksdale,Coahoma County,62068
47351,Shirley,IN,New Castle,Henry County,62043
24316,Broadford,VA,Bluefield,Tazewell County,62023
21521,Barton,MD,Cumberland,Allegany County,62013
35774,Paint Rock,AL,Scottsboro,Jackson County,62011
47455,Bowling Green,IN,Bloomington,Owen County,62001
61317,Cherry,IL,Ottawa-Peru,Bureau County,61999
29069,Lamar,SC,Florence,Darlington County,61943
72150,Sheridan,AR,Little Rock-North Little Rock-Conway,Grant County,61934
72346,Heth,AR,Forrest City,Saint Francis County,61921
31096,Wrightsville,GA,Dublin,Johnson County,61916
56020,Conger,MN,Albert Lea,Freeborn County,61901
57374,Spencer,SD,Sioux Falls,McCook County,61888
72083,Keo,AR,Little Rock-North Little Rock-Conway,Lonoke County,61882
37340,Sequatchie,TN,Chattanooga,Marion County,61857
23607,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,61829
43520,Farmer,OH,Defiance,Defiance County,61828
16729,Otto Township,PA,Bradford,McKean County,61812
36017,Clio,AL,Eufaula,Barbour County,61811
48845,Hubbardston,MI,Ionia,Ionia County,61805
25639,Logan,WV,Logan,Logan County,61799
29113,Norway,SC,Orangeburg,Orangeburg County,61796
46943,Laketon,IN,Wabash,Wabash County,61794
27862,Pendleton,NC,Roanoke Rapids,Northampton County,61770
45820,Cairo,OH,Lima,Allen County,61766
76384,Vernon,TX,Vernon,Wilbarger County,61759
71652,Kingsland,AR,Pine Bluff,Cleveland County,61747
24256,Clinchco,VA,Big Stone Gap,Dickenson County,61719
73549,Headrick,OK,Altus,Jackson County,61716
44483,Warren,OH,Youngstown-Warren-Boardman,Trumbull County,61708
36560,Mount Vernon,AL,Mobile,Mobile County,61701
16732,Keating Township,PA,Bradford,McKean County,61697
39477,Sandersville,MS,Laurel,Jones County,61695
43437,Cygnet,OH,Toledo,Wood County,61689
61469,Oquawka,IL,Burlington,Henderson County,61657
48933,Lansing,MI,Lansing-East Lansing,Ingham County,61598
26591,Worthington,WV,Fairmont,Marion County,61572
76681,Richland,TX,Corsicana,Navarro County,61532
70521,Cecilia,LA,Lafayette,Saint Martin Parish,61531
16840,Morris Township,PA,DuBois,Clearfield County,61530
76370,Megargel,TX,Wichita Falls,Archer County,61521
61401,Galesburg,IL,Galesburg,Knox County,61513
71956,Mountain Pine,AR,Hot Springs,Garland County,61510
19801,Wilmington,DE,Philadelphia-Camden-Wilmington,New Castle County,61501
15035,East Mc Keesport,PA,Pittsburgh,Allegheny County,61450
38617,Coahoma,MS,Clarksdale,Coahoma County,61425
46241,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,61421
75210,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,61413
31544,Fitzgerald,GA,Fitzgerald,Ben Hill County,61411
31520,Brunswick,GA,Brunswick,Glynn County,61399
70086,Saint James,LA,New Orleans-Metairie,Saint James Parish,61399
43433,Port Clinton,OH,Port Clinton,Ottawa County,61395
60946,Kempton,IL,Champaign-Urbana,Ford County,61386
15520,Jenner Township,PA,Somerset,Somerset County,61369
43777,Roseville,OH,Zanesville,Muskingum County,61368
15022,Fallowfield Township,PA,Pittsburgh,Washington County,61365
40357,Paris,KY,Lexington-Fayette,Bourbon County,61351
60428,Markham,IL,Chicago-Naperville-Elgin,Cook County,61328
43731,Crooksville,OH,Columbus,Perry County,61315
57446,Hecla,SD,Aberdeen,Brown County,61312
61857,Fithian,IL,Danville,Vermilion County,61309
50218,Patterson,IA,Des Moines-West Des Moines,Madison County,61286
00693,Greensburg,PA,Pittsburgh,Westmoreland County,61263
61260,Joy,IL,Davenport-Moline-Rock Island,Mercer County,61233
38679,Byhalia,MS,Memphis,Marshall County,61232
78538,Edcouch,TX,McAllen-Edinburg-Mission,Hidalgo County,61222
71762,Smackover,AR,El Dorado,Union County,61219
63954,Neelyville,MO,Poplar Bluff,Butler County,61199
79351,O'Donnell,TX,Lubbock,Lynn County,61192
45721,Beverly,OH,Marietta,Washington County,61176
26586,Montana Mines,WV,Fairmont,Marion County,61176
16352,Mead Township,PA,Warren,Warren County,61176
62951,Johnston City,IL,Carbondale-Marion,Williamson County,61138
73084,Oklahoma City,OK,Oklahoma City,Oklahoma County,61126
72340,Widener,AR,Forrest City,Saint Francis County,61102
27819,Conetoe,NC,Rocky Mount,Edgecombe County,61101
78570,Mercedes,TX,McAllen-Edinburg-Mission,Hidalgo County,61100
39501,Gulfport,MS,Gulfport-Biloxi-Pascagoula,Harrison County,61096
78407,Corpus Christi,TX,Corpus Christi,Nueces County,61088
56032,Freeborn,MN,Albert Lea,Freeborn County,61079
14048,Town of Dunkirk,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,61071
24089,Fieldale,VA,Martinsville,Henry County,61069
25109,Ohioville,PA,Pittsburgh,Beaver County,61062
13614,Brier Hill,NY,Ogdensburg-Massena,Saint Lawrence County,61061
27105,Winston-Salem,NC,Winston-Salem,Forsyth County,61036
64624,Braymer,MO,Kansas City,Caldwell County,61027
66842,Cassoday,KS,Wichita,Butler County,61017
65529,Jerome,MO,Rolla,Phelps County,61011
35580,Parrish,AL,Birmingham-Hoover,Walker County,61005
14760,Town of Olean,NY,Olean,Cattaraugus County,61001
63852,Holcomb,MO,Kennett,Dunklin County,60995
18101,Allentown,PA,Allentown-Bethlehem-Easton,Lehigh County,60986
78008,Campbellton,TX,San Antonio-New Braunfels,Atascosa County,60971
79556,Sweetwater,TX,Sweetwater,Nolan County,60970
24226,Clinchco,VA,Big Stone Gap,Dickenson County,60964
87560,Ribera,NM,Las Vegas,San Miguel County,60956
27401,Greensboro,NC,Greensboro-High Point,Guilford County,60946
29372,Pacolet,SC,Spartanburg,Spartanburg County,60933
38230,Greenfield,TN,Martin,Weakley County,60912
72060,Griffithville,AR,Searcy,White County,60904
47928,Cayuga,IN,Terre Haute,Vermillion County,60891
17921,Ashland,PA,Pottsville,Schuylkill County,60889
50027,Barnes City,IA,Oskaloosa,Mahaska County,60863
64017,Camden,MO,Kansas City,Ray County,60861
